time_s,v_loco_kmh,axle1_speed_rads,axle2_speed_rads,axle3_speed_rads,axle4_speed_rads,axle1_slip_ratio,axle_lock_label,axle1_speed_noisy
0.0,30.000000000000004,15.432098765432098,15.432098765432098,15.432098765432098,15.432098765432098,0.0,0,15.44537751419234
0.010002500625156289,29.983059935487432,16.356771452772897,16.356771452772897,16.356771452772897,16.356771452772897,-0.0605176313760914,0,16.405007135360023
0.020005001250312578,29.996350062302138,16.14778193340311,16.14778193340311,16.14778193340311,16.14778193340311,-0.046503591714866545,0,16.27000158754437
0.030007501875468866,30.00946286644913,15.945503710252998,15.945503710252998,15.945503710252998,15.945503710252998,-0.03294282042575175,0,15.813359667649891
0.040010002500625155,30.028033339112202,15.538554026858467,15.538554026858467,15.538554026858467,15.538554026858467,-0.005958288612515313,0,15.391932895137847
0.05001250312578144,30.04031868427366,15.367299360487815,15.367299360487815,15.367299360487815,15.367299360487815,0.005535518089307122,0,15.30061105442967
0.06001500375093773,30.04603344379988,15.442439769494822,15.442439769494822,15.442439769494822,15.442439769494822,0.0008630267935515358,0,15.469181452480653
0.07001750437609403,30.048403275134692,15.643016359393707,15.643016359393707,15.643016359393707,15.643016359393707,-0.012034600448334746,0,15.466639604947217
0.08002000500125031,30.06060863147206,15.474757268159406,15.474757268159406,15.474757268159406,15.474757268159406,-0.0007424832312430032,0,15.418332025217676
0.0900225056264066,30.07691824170085,15.152596007829167,15.152596007829167,15.152596007829167,15.152596007829167,0.02062284431856959,0,15.218991806413149
0.10002500625156288,30.07396204896172,15.55289876226912,15.55289876226912,15.55289876226912,15.55289876226912,-0.005349250113022784,0,15.644198744361324
0.11002750687671918,30.08263851637442,15.516971051757988,15.516971051757988,15.516971051757988,15.516971051757988,-0.002737565995026787,0,15.46918503321113
0.12003000750187547,30.084474214676312,15.737572792681798,15.737572792681798,15.737572792681798,15.737572792681798,-0.01693123471802666,0,15.764860575130333
0.13003250812703177,30.09398771378646,15.67025452226898,15.67025452226898,15.67025452226898,15.67025452226898,-0.012261155982841082,0,15.617541451975901
0.14003500875218805,30.09181516876749,16.041163137412894,16.041163137412894,16.041163137412894,16.041163137412894,-0.03629578223306347,0,16.259539599633463
0.15003750937734434,30.103231916376025,15.902470974887795,15.902470974887795,15.902470974887795,15.902470974887795,-0.026946331246399308,0,15.922483406277582
0.16004001000250062,30.112983019391436,15.826238346960926,15.826238346960926,15.826238346960926,15.826238346960926,-0.021692448293148363,0,15.579972253992045
0.1700425106276569,30.123874067977223,15.707257582677267,15.707257582677267,15.707257582677267,15.707257582677267,-0.013644814469076972,0,15.573558766573344
0.1800450112528132,30.133750776546858,15.626314532554154,15.626314532554154,15.626314532554154,15.626314532554154,-0.008090751016902,0,15.637099954298487
0.19004751187796948,30.137079225971583,15.790937477295088,15.790937477295088,15.790937477295088,15.790937477295088,-0.018598458917911335,0,15.8586973567476
0.20005001250312576,30.140325894056414,15.95861774476168,15.95861774476168,15.95861774476168,15.95861774476168,-0.029303830518118797,0,15.930723221092066
0.21005251312828208,30.14875352737325,15.932010607007138,15.932010607007138,15.932010607007138,15.932010607007138,-0.027300468389226413,0,16.113421124341098
0.22005501375343836,30.16859714620133,15.477302933098008,15.477302933098008,15.477302933098008,15.477302933098008,0.0026756379777162463,0,15.49694990348792
0.23005751437859465,30.170844240205728,15.682464207877329,15.682464207877329,15.682464207877329,15.682464207877329,-0.010469252281872756,0,15.771130066229562
0.24006001500375093,30.181176635723,15.584427163829696,15.584427163829696,15.584427163829696,15.584427163829696,-0.003808657699113011,0,15.580909918820778
0.25006251562890724,30.19431282723042,15.381246567477108,15.381246567477108,15.381246567477108,15.381246567477108,0.009709427789677183,0,15.605204698801296
0.26006501625406353,30.192026113720914,15.75642326698072,15.75642326698072,15.75642326698072,15.75642326698072,-0.014522401233958489,0,15.626914240589677
0.2700675168792198,30.20108593577326,15.706103335328626,15.706103335328626,15.706103335328626,15.706103335328626,-0.01097904058187635,0,15.698479391331405
0.2800700175043761,30.20271756187593,15.934338123511946,15.934338123511946,15.934338123511946,15.934338123511946,-0.025614772864274826,0,16.116294883963427
0.2900725181295324,30.22036013340867,15.562163595800717,15.562163595800717,15.562163595800717,15.562163595824712,-0.0010749672301891679,0,15.573946147375057
0.30007501875468867,30.22832406810282,15.552940013616935,15.552940013616935,15.552940013616935,15.552940013840846,-0.0002180510687147982,0,15.599317150243504
0.31007751937984496,30.229896086757982,15.783412424377433,15.783412424377433,15.783412424377433,15.783412352019518,-0.014987073224846766,0,15.831084641902342
0.32008002000500124,30.23824882249649,15.759609342988181,15.759609342988181,15.759609342988181,15.759582110385365,-0.01317641582392544,0,15.816731651991608
0.3300825206301575,30.248163551774624,15.677245776766485,15.677245776766485,15.677245776766485,15.677135419908819,-0.007550945625789161,0,15.69191637603809
0.3400850212553138,30.255577522782858,15.753528269953053,15.753528269953053,15.753528269953053,15.493854960064615,-0.012205400268026837,0,15.70682213546302
0.3500875218804701,30.266335596359433,15.505715186522881,15.505715186522881,15.505715186522881,15.78125566404995,0.004071364151984458,0,15.454035585219861
0.3600900225056264,30.27328520947833,15.593664877191149,15.593664877191149,15.593664877191149,15.632636751080922,-0.001347700175218907,0,15.244861631138296
0.37009252313078267,30.28418411496521,15.49036801791764,15.49036801791764,15.49036801791764,15.46535892923643,0.005643496535502033,0,15.332460962881257
0.38009502375593895,30.286546871258142,15.716439376263748,15.716439376263748,15.716439376263748,15.590385482507738,-0.008789753329430269,0,15.622052775522356
0.39009752438109524,30.294821716095683,15.688723972298574,15.688723972298574,15.688723972298574,15.58996724542836,-0.006735728236496946,0,15.548259782842509
0.4001000250062515,30.30576653419827,15.568169667880555,15.568169667880555,15.568169667880555,15.467566354449092,0.001360952206634433,0,15.500226520400014
0.41010252563140787,30.311725663313787,15.59567727482613,15.59567727482613,15.59567727482613,15.64882266851948,-0.00020688228106397025,0,15.759194272080714
0.42010502625656415,30.313350255537493,15.836109880731984,15.836109880731984,15.836109880731984,15.84148851563391,-0.015572259371735266,0,15.763915627818752
0.43010752688172044,30.325354596010065,15.702914594163158,15.702914594163158,15.702914594163158,15.598047923556132,-0.006631789725867779,0,15.58351719793088
0.4401100275068767,30.33571500330366,15.589478735476664,15.589478735476664,15.589478735476664,15.541937256367895,0.0009812968487402194,0,15.643803885008035
0.450112528132033,30.341557099575,15.631028924669751,15.631028924669751,15.631028924669751,15.6986091466859,-0.001488490845568156,0,15.785061304726943
0.4601150287571893,30.35318318405745,15.466281171708532,15.466281171708532,15.466281171708532,15.606573748666579,0.009446540895475622,0,15.575533948894588
0.4701175293823456,30.347608165295725,15.98918601224931,15.98918601224931,15.98918601224931,16.03174931421274,-0.024231545316901467,0,16.203914175834353
0.48012003000750186,30.36205790144744,15.740395282056813,15.740395282056813,15.740395282056813,15.768278006993153,-0.007814705038807528,0,15.912648033170184
0.49012253063265815,30.37418085319172,15.57106232601947,15.57106232601947,15.57106232601947,15.615452756693847,0.0034251357069580947,0,15.472750237245437
0.5001250312578145,30.37843482381586,15.696886529625218,15.696886529625218,15.696886529625218,15.757498690357734,-0.00448714986687537,0,15.632147430675703
0.5101275318829708,30.38721866577686,15.666671702726182,15.666671702726182,15.666671702726182,15.688178723847596,-0.0022638177280869896,0,15.694086049179637
0.5201300325081271,30.391971197912866,15.779144955302872,15.779144955302872,15.779144955302872,15.795482868014851,-0.009301357695921103,0,15.833285113358436
0.5301325331332833,30.404979990587798,15.583649798046546,15.583649798046546,15.583649798046546,15.5882505763188,0.003629825877848777,0,15.485945503094426
0.5401350337584396,30.40690864233253,15.805814966529002,15.805814966529002,15.805814966529002,15.790043355835468,-0.010510626264549246,0,15.990872207436771
